agglomeration,Data_year,nombre_pieces_homogene,average_loyer_m2,average_surface,total_nombre_logements,total_nombre_observations
Pays de Challans,2021,Ensemble 1P,11.3,31.0,143.0,98.0
Pays de Challans,2021,Ensemble 2P,9.8,45.0,933.0,455.0
Pays de Challans,2021,Ensemble 3P,8.3,71.0,1813.0,706.0
Pays de Saint Gilles Croix de Vie,2021,Maison 1-3P,9.0,63.0,3538.0,1034.0
Pays de Saint Gilles Croix de Vie,2021,Ensemble 4P+,8.2,88.0,1934.0,375.0
Pays de Saint Gilles Croix de Vie,2021,Maison 4P+,8.2,88.0,3716.0,718.0
Pays de Saint Gilles Croix de Vie,2021,Appart 1P,14.1,27.0,212.0,138.0
Pays de Saint Gilles Croix de Vie,2021,Appart 2P,10.4,44.0,992.0,426.0
Pays de Saint Gilles Croix de Vie,2021,Appart 3P,9.9,61.0,698.0,336.0
Pays de Saint Gilles Croix de Vie,2021,Ensemble 1P,14.2,26.0,131.0,73.0
Pays de Saint Gilles Croix de Vie,2021,Ensemble 2P,10.5,44.0,745.0,299.0
Pays de Saint Gilles Croix de Vie,2021,Ensemble 3P,9.0,66.0,1844.0,595.0
Agglomération de Cap Excellence,2021,Maison 1-3P,10.5,67.0,4450.0,256.0
Agglomération de Cap Excellence,2021,Ensemble 4P+,10.366666666666667,93.5,7644.0,741.0
Agglomération de Cap Excellence,2021,Maison 4P+,10.459999999999999,99.0,6180.0,532.0
Agglomération de Cap Excellence,2021,Appart 1P,17.2,28.0,1415.0,608.0
Agglomération de Cap Excellence,2021,Appart 2P,13.516666666666666,41.666666666666664,2310.0,940.0
Agglomération de Cap Excellence,2021,Appart 3P,10.328571428571427,63.57142857142857,6647.0,1164.0
Agglomération de Cap Excellence,2021,Appart 4P+,8.375,82.75,4298.0,456.0
Agglomération de Cap Excellence,2021,Ensemble 1P,16.75,29.25,1030.0,459.0
Agglomération de Cap Excellence,2021,Ensemble 2P,12.716666666666667,43.333333333333336,3090.0,741.0
Agglomération de Cap Excellence,2021,Ensemble 3P,10.533333333333333,65.83333333333333,7343.0,1026.0
Agglomération CINOR,2021,Maison 1-3P,9.9,70.0,4834.0,232.0
Agglomération CINOR,2021,Ensemble 4P+,10.016666666666667,104.0,19305.0,1929.0
Agglomération CINOR,2021,Maison 4P+,10.2,110.4,12641.0,700.0
Agglomération CINOR,2021,Appart 1P,14.299999999999999,26.833333333333332,11681.0,5312.0
Agglomération CINOR,2021,Appart 2P,11.72857142857143,45.57142857142857,19366.0,7208.0
Agglomération CINOR,2021,Appart 3P,10.414285714285715,67.85714285714286,19217.0,5476.0
Agglomération CINOR,2021,Appart 4P+,10.116666666666667,95.16666666666667,12269.0,1872.0
Agglomération CINOR,2021,Ensemble 1P,14.3,26.8,7647.0,3990.0
Agglomération CINOR,2021,Ensemble 2P,11.683333333333332,46.166666666666664,13560.0,5433.0
Agglomération CINOR,2021,Ensemble 3P,10.450000000000001,68.16666666666667,15633.0,4248.0
Agglomération TCO,2021,Maison 1-3P,10.633333333333333,71.33333333333333,5210.0,288.0
Agglomération TCO,2021,Ensemble 4P+,10.940000000000001,101.2,12973.0,1188.0
Agglomération TCO,2021,Maison 4P+,10.933333333333332,106.66666666666667,14462.0,928.0
Agglomération TCO,2021,Appart 1P,15.7,30.2,1747.0,524.0
Agglomération TCO,2021,Appart 2P,13.133333333333333,46.0,7875.0,2388.0
Agglomération TCO,2021,Appart 3P,11.916666666666666,66.0,8780.0,1856.0
Agglomération TCO,2021,Appart 4P+,10.860000000000001,88.0,5521.0,656.0
Agglomération TCO,2021,Ensemble 1P,15.675,30.75,1106.0,396.0
Agglomération TCO,2021,Ensemble 2P,13.3,45.8,5757.0,1818.0
Agglomération TCO,2021,Ensemble 3P,11.4,69.8,8787.0,1578.0
Agglomération CIVIS,2021,Maison 1-3P,9.6,70.25,6449.0,464.0
Agglomération CIVIS,2021,Ensemble 4P+,8.72,102.2,13785.0,867.0
Agglomération CIVIS,2021,Maison 4P+,8.72,104.8,15120.0,624.0
Agglomération CIVIS,2021,Appart 1P,13.940000000000001,28.4,2002.0,1476.0
Agglomération CIVIS,2021,Appart 2P,11.516666666666666,47.333333333333336,5939.0,1572.0
Agglomération CIVIS,2021,Appart 3P,10.116666666666667,66.5,7124.0,1776.0
Agglomération CIVIS,2021,Appart 4P+,8.85,93.0,3548.0,532.0
Agglomération CIVIS,2021,Ensemble 1P,14.2,28.0,1279.0,1149.0
Agglomération CIVIS,2021,Ensemble 2P,11.48,48.4,4581.0,1224.0
Agglomération CIVIS,2021,Ensemble 3P,9.75,70.5,9294.0,1593.0
Agglomération CASUD,2021,Maison 1-3P,9.2,66.0,6249.0,272.0
Agglomération CASUD,2021,Ensemble 4P+,7.88,100.0,12622.0,492.0
Agglomération CASUD,2021,Maison 4P+,7.900000000000001,101.66666666666667,12843.0,500.0
Agglomération CASUD,2021,Appart 1P,14.040000000000001,28.0,2231.0,668.0
Agglomération CASUD,2021,Appart 2P,10.919999999999998,47.4,4336.0,900.0
Agglomération CASUD,2021,Appart 3P,9.3,67.4,3774.0,584.0
Agglomération CASUD,2021,Ensemble 1P,13.875,28.25,1521.0,525.0
Agglomération CASUD,2021,Ensemble 2P,11.275,46.75,3425.0,702.0
Agglomération CASUD,2021,Ensemble 3P,9.225,68.25,5079.0,591.0
Agglomération CIREST,2021,Maison 1-3P,9.4,68.75,4264.0,504.0
Agglomération CIREST,2021,Ensemble 4P+,8.075,101.25,7890.0,570.0
Agglomération CIREST,2021,Maison 4P+,7.875,102.5,11155.0,476.0
Agglomération CIREST,2021,Appart 2P,10.02,46.4,2347.0,560.0
Agglomération CIREST,2021,Appart 3P,8.8,67.6,3767.0,728.0
Agglomération CIREST,2021,Appart 4P+,7.4,96.0,2362.0,284.0
Agglomération CIREST,2021,Ensemble 2P,9.925,46.25,1694.0,549.0
Agglomération CIREST,2021,Ensemble 3P,9.175,71.75,4136.0,738.0
Agglomération d'Aix-Marseille,2022,Maison 1-3P,12.895652173913044,63.0,82586.0,4450.0
Agglomération d'Aix-Marseille,2022,Ensemble 4P+,12.204166666666666,96.75,187522.0,19728.0
Agglomération d'Aix-Marseille,2022,Maison 4P+,11.684375,112.6875,99296.0,6550.0
Agglomération d'Aix-Marseille,2022,Appart 1P,16.977192982456142,27.771929824561404,182804.0,41440.0
Agglomération d'Aix-Marseille,2022,Appart 2P,14.899999999999999,43.10526315789474,386038.0,92920.0
Agglomération d'Aix-Marseille,2022,Appart 3P,13.321428571428571,64.125,393912.0,80450.0
Agglomération d'Aix-Marseille,2022,Appart 4P+,12.190196078431374,88.74509803921569,181986.0,26330.0
Agglomération d'Aix-Marseille,2022,Ensemble 1P,16.933333333333334,27.666666666666668,125144.0,24954.0
Agglomération d'Aix-Marseille,2022,Ensemble 2P,14.583333333333334,43.416666666666664,276510.0,56460.0
Agglomération d'Aix-Marseille,2022,Ensemble 3P,13.029166666666667,64.54166666666667,299720.0,50142.0
Agglomération d'Arles,2022,Maison 1-3P,9.16,60.8,4157.0,590.0
Agglomération d'Arles,2022,Ensemble 4P+,8.24,95.8,5030.0,951.0
Agglomération d'Arles,2022,Maison 4P+,8.1,104.33333333333333,3434.0,665.0
Agglomération d'Arles,2022,Appart 1P,13.042857142857143,28.428571428571427,1964.0,1110.0
Agglomération d'Arles,2022,Appart 2P,12.045454545454545,43.45454545454545,4882.0,2525.0
Agglomération d'Arles,2022,Appart 3P,9.775,65.25,5486.0,2265.0
Agglomération d'Arles,2022,Appart 4P+,8.559999999999999,87.2,2841.0,920.0
Agglomération d'Arles,2022,Ensemble 1P,12.6,29.2,1327.0,678.0
Agglomération d'Arles,2022,Ensemble 2P,11.942857142857141,43.857142857142854,4287.0,1590.0
Agglomération d'Arles,2022,Ensemble 3P,9.528571428571428,67.0,5847.0,1626.0
Agglomération de La Rochelle,2022,Maison 1-3P,11.254545454545454,63.72727272727273,8128.0,1416.0
Agglomération de La Rochelle,2022,Ensemble 4P+,10.128571428571428,97.14285714285714,15201.0,3624.0
Agglomération de La Rochelle,2022,Maison 4P+,10.1375,101.5625,14749.0,2640.0
Agglomération de La Rochelle,2022,Appart 1P,16.14,26.733333333333334,12869.0,4928.0
Agglomération de La Rochelle,2022,Appart 2P,13.413636363636364,42.04545454545455,28176.0,11480.0
Agglomération de La Rochelle,2022,Appart 3P,10.882608695652175,65.04347826086956,17416.0,6792.0
Agglomération de La Rochelle,2022,Appart 4P+,10.192307692307692,84.46153846153847,4793.0,2192.0
Agglomération de La Rochelle,2022,Ensemble 1P,16.035714285714285,27.0,9037.0,3708.0
Agglomération de La Rochelle,2022,Ensemble 2P,13.36,42.6,20673.0,8796.0
Agglomération de La Rochelle,2022,Ensemble 3P,10.940000000000001,66.25,15967.0,5958.0
Agglomération de Brest,2022,Ensemble 4P+,7.4625,94.625,14410.0,2997.0
Agglomération de Brest,2022,Maison 4P+,7.966666666666666,102.0,6889.0,1265.0
Agglomération de Brest,2022,Appart 1P,12.788235294117648,26.41176470588235,11139.0,4855.0
Agglomération de Brest,2022,Appart 2P,9.572222222222223,44.111111111111114,26166.0,8270.0
Agglomération de Brest,2022,Appart 3P,8.19375,65.3125,20460.0,6715.0
Agglomération de Brest,2022,Appart 4P+,7.3,85.1,12046.0,3730.0
Agglomération de Brest,2022,Ensemble 1P,12.7375,26.625,7486.0,2916.0
Agglomération de Brest,2022,Ensemble 2P,9.5625,44.375,17782.0,4977.0
Agglomération de Brest,2022,Ensemble 3P,8.25,65.875,14513.0,4101.0
Agglomération d'Ajaccio,2022,Ensemble 4P+,10.375,97.125,6411.0,1584.0
Agglomération d'Ajaccio,2022,Maison 4P+,10.6,103.0,957.0,208.0
Agglomération d'Ajaccio,2022,Appart 1P,16.214285714285715,30.285714285714285,2288.0,1516.0
Agglomération d'Ajaccio,2022,Appart 2P,13.977777777777778,46.0,7536.0,3304.0
Agglomération d'Ajaccio,2022,Appart 3P,11.344444444444443,69.88888888888889,13421.0,3448.0
Agglomération d'Ajaccio,2022,Appart 4P+,10.1875,94.25,8129.0,1904.0
Agglomération d'Ajaccio,2022,Ensemble 1P,16.55,30.0,1512.0,1149.0
Agglomération d'Ajaccio,2022,Ensemble 2P,14.0125,45.5,5324.0,2505.0
Agglomération d'Ajaccio,2022,Ensemble 3P,11.425,69.875,9624.0,2685.0
Agglomération de Bastia,2022,Ensemble 4P+,9.516666666666667,91.16666666666667,5386.0,852.0
Agglomération de Bastia,2022,Appart 1P,13.799999999999999,30.75,1126.0,444.0
Agglomération de Bastia,2022,Appart 2P,12.0875,46.5,5319.0,2064.0
Agglomération de Bastia,2022,Appart 3P,10.45,67.625,10952.0,2108.0
Agglomération de Bastia,2022,Appart 4P+,8.733333333333333,90.16666666666667,7061.0,1020.0
Agglomération de Bastia,2022,Ensemble 1P,13.833333333333334,30.666666666666668,656.0,333.0
Agglomération de Bastia,2022,Ensemble 2P,12.057142857142859,46.57142857142857,3615.0,1581.0
Agglomération de Bastia,2022,Ensemble 3P,10.414285714285715,67.71428571428571,7647.0,1617.0
Agglomération de Nîmes,2022,Maison 1-3P,9.450000000000001,67.66666666666667,13188.0,2024.0
Agglomération de Nîmes,2022,Ensemble 4P+,8.652173913043478,95.34782608695652,39153.0,7932.0
Agglomération de Nîmes,2022,Maison 4P+,9.152380952380952,100.23809523809524,29684.0,3888.0
Agglomération de Nîmes,2022,Appart 1P,13.035,28.85,19318.0,8816.0
Agglomération de Nîmes,2022,Appart 2P,10.583333333333334,45.291666666666664,59299.0,25104.0
Agglomération de Nîmes,2022,Appart 3P,9.341666666666667,65.625,53254.0,17784.0
Agglomération de Nîmes,2022,Appart 4P+,8.19047619047619,91.19047619047619,26156.0,6688.0
Agglomération de Nîmes,2022,Ensemble 1P,13.105882352941178,28.58823529411765,13152.0,6630.0
Agglomération de Nîmes,2022,Ensemble 2P,10.619047619047619,45.61904761904762,41906.0,19170.0
Agglomération de Nîmes,2022,Ensemble 3P,9.319047619047618,66.9047619047619,43212.0,14496.0
Agglomération d'Alès,2022,Maison 1-3P,7.599999999999999,75.66666666666667,7823.0,808.0
Agglomération d'Alès,2022,Ensemble 4P+,7.275,93.5,25574.0,3930.0
Agglomération d'Alès,2022,Maison 4P+,7.544444444444445,97.77777777777777,24192.0,2728.0
Agglomération d'Alès,2022,Appart 1P,11.24,27.8,3538.0,1240.0
Agglomération d'Alès,2022,Appart 2P,8.6875,47.875,15846.0,4512.0
Agglomération d'Alès,2022,Appart 3P,7.5625,69.125,21208.0,5152.0
Agglomération d'Alès,2022,Appart 4P+,6.55,86.83333333333333,12988.0,2512.0
Agglomération d'Alès,2022,Ensemble 1P,11.275,27.75,2129.0,930.0
Agglomération d'Alès,2022,Ensemble 2P,8.657142857142857,48.714285714285715,11608.0,3438.0
Agglomération d'Alès,2022,Ensemble 3P,7.585714285714286,71.14285714285714,18964.0,4416.0
Agglomération de Toulouse,2022,Ensemble 4P+,9.48,96.5,140823.0,21084.0
Agglomération de Toulouse,2022,Maison 4P+,9.508,101.96,111986.0,8344.0
Agglomération de Toulouse,2022,Appart 1P,15.072000000000001,27.28,150448.0,42920.0
Agglomération de Toulouse,2022,Appart 2P,11.77037037037037,43.55555555555556,325122.0,106080.0
Agglomération de Toulouse,2022,Appart 3P,10.103703703703705,64.66666666666667,257581.0,83576.0
Agglomération de Toulouse,2022,Appart 4P+,9.342307692307692,90.84615384615384,98736.0,19768.0
Agglomération de Toulouse,2022,Ensemble 1P,15.131578947368421,27.263157894736842,101137.0,32238.0
Agglomération de Toulouse,2022,Ensemble 2P,11.80952380952381,43.61904761904762,221493.0,80082.0
Agglomération de Toulouse,2022,Ensemble 3P,10.09047619047619,65.52380952380952,191667.0,65034.0
Agglomération de Montpellier,2022,Maison 1-3P,12.120000000000001,60.6,7486.0,808.0
Agglomération de Montpellier,2022,Ensemble 4P+,10.585714285714285,95.42857142857143,30432.0,5850.0
Agglomération de Montpellier,2022,Maison 4P+,10.566666666666666,102.88888888888889,19875.0,2164.0
Agglomération de Montpellier,2022,Appart 1P,16.677777777777777,26.333333333333332,51756.0,19676.0
Agglomération de Montpellier,2022,Appart 2P,13.288888888888888,43.111111111111114,83511.0,36140.0
Agglomération de Montpellier,2022,Appart 3P,11.244444444444445,65.33333333333333,54911.0,20012.0
Agglomération de Montpellier,2022,Appart 4P+,10.511111111111111,89.55555555555556,25772.0,5636.0
Agglomération de Montpellier,2022,Ensemble 1P,16.685714285714287,26.571428571428573,34827.0,14778.0
Agglomération de Montpellier,2022,Ensemble 2P,13.285714285714286,43.142857142857146,57152.0,27261.0
Agglomération de Montpellier,2022,Ensemble 3P,11.314285714285715,65.71428571428571,41098.0,15438.0
Agglomération de Sète,2022,Maison 1-3P,11.633333333333333,59.666666666666664,3034.0,332.0
Agglomération de Sète,2022,Ensemble 4P+,10.114285714285714,95.0,8156.0,1506.0
Agglomération de Sète,2022,Maison 4P+,10.36,96.6,5543.0,960.0
Agglomération de Sète,2022,Appart 1P,14.683333333333332,24.833333333333332,2084.0,932.0
Agglomération de Sète,2022,Appart 2P,12.05,42.0,14441.0,4912.0
Agglomération de Sète,2022,Appart 3P,10.455555555555556,63.22222222222222,13377.0,3876.0
Agglomération de Sète,2022,Appart 4P+,9.700000000000001,87.5,4359.0,1048.0
Agglomération de Sète,2022,Ensemble 1P,15.100000000000001,23.75,1309.0,699.0
Agglomération de Sète,2022,Ensemble 2P,12.233333333333334,41.333333333333336,10081.0,3714.0
Agglomération de Sète,2022,Ensemble 3P,10.5,64.42857142857143,11184.0,3126.0
Agglomération de Rennes,2022,Maison 1-3P,10.4,61.0,6746.0,480.0
Agglomération de Rennes,2022,Ensemble 4P+,9.452631578947368,97.78947368421052,73146.0,12042.0
Agglomération de Rennes,2022,Maison 4P+,8.95,111.5,43022.0,4984.0
Agglomération de Rennes,2022,Appart 1P,15.120833333333335,26.541666666666668,67789.0,21304.0
Agglomération de Rennes,2022,Appart 2P,11.712,43.4,135613.0,45832.0
Agglomération de Rennes,2022,Appart 3P,10.0375,63.75,106168.0,35288.0
Agglomération de Rennes,2022,Appart 4P+,9.743478260869566,87.47826086956522,48403.0,11072.0
Agglomération de Rennes,2022,Ensemble 1P,15.188888888888888,26.666666666666668,45354.0,15984.0
Agglomération de Rennes,2022,Ensemble 2P,11.794736842105262,43.526315789473685,92743.0,34452.0
Agglomération de Rennes,2022,Ensemble 3P,10.116666666666667,64.05555555555556,78375.0,26742.0
Agglomération de Vitré,2022,Maison 1-3P,7.7,67.0,2182.0,448.0
Agglomération de Vitré,2022,Ensemble 4P+,6.366666666666667,103.5,5873.0,1347.0
Agglomération de Vitré,2022,Maison 4P+,6.366666666666667,107.33333333333333,5594.0,1448.0
Agglomération de Vitré,2022,Appart 1P,10.6,29.0,490.0,420.0
Agglomération de Vitré,2022,Appart 2P,8.657142857142857,45.142857142857146,3263.0,1460.0
Agglomération de Vitré,2022,Appart 3P,7.671428571428572,67.14285714285714,2625.0,940.0
Agglomération de Vitré,2022,Appart 4P+,6.333333333333333,85.33333333333333,760.0,348.0
Agglomération de Vitré,2022,Ensemble 1P,10.2,31.0,281.0,345.0
Agglomération de Vitré,2022,Ensemble 2P,8.72,45.4,2383.0,1158.0
Agglomération de Vitré,2022,Ensemble 3P,7.8,68.4,2954.0,948.0
Agglomération de Saint-Malo,2022,Maison 1-3P,8.3,71.0,1320.0,240.0
Agglomération de Saint-Malo,2022,Ensemble 4P+,8.166666666666666,92.33333333333333,3284.0,690.0
Agglomération de Saint-Malo,2022,Maison 4P+,7.3,103.0,3880.0,664.0
Agglomération de Saint-Malo,2022,Appart 1P,13.633333333333333,28.666666666666668,970.0,336.0
Agglomération de Saint-Malo,2022,Appart 2P,11.342857142857143,42.42857142857143,5719.0,1976.0
Agglomération de Saint-Malo,2022,Appart 3P,9.84,63.6,4298.0,1440.0
Agglomération de Saint-Malo,2022,Appart 4P+,8.7,83.0,1314.0,256.0
Agglomération de Saint-Malo,2022,Ensemble 1P,13.7,29.0,492.0,255.0
Agglomération de Saint-Malo,2022,Ensemble 2P,11.42,42.2,3824.0,1512.0
Agglomération de Saint-Malo,2022,Ensemble 3P,9.475,66.0,3526.0,1227.0
Agglomération de Châteauroux,2022,Maison 1-3P,8.1,66.5,1966.0,1030.0
Agglomération de Châteauroux,2022,Ensemble 4P+,6.8125,95.875,4735.0,1488.0
Agglomération de Châteauroux,2022,Maison 4P+,6.94,97.1,4662.0,1875.0
Agglomération de Châteauroux,2022,Appart 1P,10.142857142857142,31.857142857142858,1142.0,990.0
Agglomération de Châteauroux,2022,Appart 2P,8.283333333333333,46.75,3623.0,2400.0
Agglomération de Châteauroux,2022,Appart 3P,6.825,67.0,2360.0,1530.0
Agglomération de Châteauroux,2022,Appart 4P+,6.125,88.25,1419.0,605.0
Agglomération de Châteauroux,2022,Ensemble 1P,10.216666666666667,31.333333333333332,752.0,606.0
Agglomération de Châteauroux,2022,Ensemble 2P,8.525,46.875,2824.0,1560.0
Agglomération de Châteauroux,2022,Ensemble 3P,7.266666666666667,70.33333333333333,2852.0,1404.0
Agglomération de Nancy,2022,Maison 1-3P,8.8,67.0,1506.0,464.0
Agglomération de Nancy,2022,Ensemble 4P+,8.283333333333333,97.25,37618.0,8064.0
Agglomération de Nancy,2022,Maison 4P+,8.450000000000001,111.91666666666667,13417.0,2256.0
Agglomération de Nancy,2022,Appart 1P,13.107692307692307,28.192307692307693,53382.0,11112.0
Agglomération de Nancy,2022,Appart 2P,10.166666666666666,45.81481481481482,87228.0,24112.0
Agglomération de Nancy,2022,Appart 3P,8.87037037037037,67.25925925925925,71046.0,17968.0
Agglomération de Nancy,2022,Appart 4P+,8.08,90.0,39011.0,8496.0
Agglomération de Nancy,2022,Ensemble 1P,13.121739130434783,28.17391304347826,35615.0,8340.0
Agglomération de Nancy,2022,Ensemble 2P,10.179166666666667,45.791666666666664,58746.0,18162.0
Agglomération de Nancy,2022,Ensemble 3P,8.879166666666666,67.54166666666667,49410.0,13740.0
Golfe du Morbihan - Vannes Agglomération,2022,Maison 1-3P,9.325,65.5,3206.0,604.0
Golfe du Morbihan - Vannes Agglomération,2022,Ensemble 4P+,8.375,104.125,12082.0,2460.0
Golfe du Morbihan - Vannes Agglomération,2022,Maison 4P+,8.371428571428572,108.42857142857143,13895.0,2484.0
Golfe du Morbihan - Vannes Agglomération,2022,Appart 1P,12.9625,27.625,4913.0,1796.0
Golfe du Morbihan - Vannes Agglomération,2022,Appart 2P,10.4625,42.5,13767.0,5268.0
Golfe du Morbihan - Vannes Agglomération,2022,Appart 3P,9.3375,64.5,10651.0,3776.0
Golfe du Morbihan - Vannes Agglomération,2022,Appart 4P+,8.450000000000001,87.66666666666667,2705.0,796.0
Golfe du Morbihan - Vannes Agglomération,2022,Ensemble 1P,12.957142857142857,27.714285714285715,3249.0,1356.0
Golfe du Morbihan - Vannes Agglomération,2022,Ensemble 2P,10.4,43.5,9847.0,4053.0
Golfe du Morbihan - Vannes Agglomération,2022,Ensemble 3P,9.285714285714286,65.71428571428571,9131.0,3174.0
Lorient Agglomération,2022,Maison 1-3P,8.833333333333334,61.0,3190.0,696.0
Lorient Agglomération,2022,Ensemble 4P+,7.7625,100.125,12005.0,2295.0
Lorient Agglomération,2022,Maison 4P+,7.7875,107.875,11465.0,1616.0
Lorient Agglomération,2022,Appart 1P,13.033333333333333,27.0,3591.0,1104.0
Lorient Agglomération,2022,Appart 2P,10.31111111111111,43.111111111111114,15099.0,4140.0
Lorient Agglomération,2022,Appart 3P,8.711111111111112,64.44444444444444,14843.0,3428.0
Lorient Agglomération,2022,Appart 4P+,7.8428571428571425,86.0,5769.0,1444.0
Lorient Agglomération,2022,Ensemble 1P,13.02,27.0,2287.0,837.0
Lorient Agglomération,2022,Ensemble 2P,10.3,43.75,10715.0,3225.0
Lorient Agglomération,2022,Ensemble 3P,8.7125,64.25,12344.0,2964.0
Auray Quiberon Terre Atlantique,2022,Maison 1-3P,8.133333333333333,69.0,2220.0,444.0
Auray Quiberon Terre Atlantique,2022,Ensemble 4P+,7.4799999999999995,106.8,4986.0,1239.0
Auray Quiberon Terre Atlantique,2022,Maison 4P+,7.516666666666667,107.16666666666667,7039.0,1392.0
Auray Quiberon Terre Atlantique,2022,Appart 1P,13.166666666666666,26.333333333333332,716.0,392.0
Auray Quiberon Terre Atlantique,2022,Appart 2P,11.0,41.125,5168.0,1772.0
